id_item,id_venda,id_produto,nome_produto,categoria,quantidade,preco_unitario,custo_unitario,subtotal,lucro_bruto,data_venda,ano,mes,ano_mes,dia_semana,regiao,canal,metodo_pagamento,status,valor_bruto,desconto,valor_liquido,custo_total,lucro_liquido
9852,7154,2,Monitor UltraWide 29 LG,Eletronicos & TI,2,1250.0,820.0,2500.0,860.0,2023-12-28,2023,12,2023-12,Thursday,Parana,E-commerce Proprio,Cartao de Credito,Concluido,2500.0,277.42,2222.58,1640.0,582.58
9853,7155,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-12-28,2023,12,2023-12,Thursday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,279.9,20.0,259.9,140.0,119.9
9854,7156,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-12-28,2023,12,2023-12,Thursday,Sao Paulo,Marketplace,Faturamento B2B,Concluido,1250.0,0.0,1250.0,820.0,430.0
9855,7157,6,Cadeira Ergonomica Pro,Moveis & Escritorio,5,1199.0,680.0,5995.0,2595.0,2023-12-28,2023,12,2023-12,Thursday,Minas Gerais,Marketplace,PIX,Concluido,6344.9,0.0,6344.9,3580.0,2764.9
9856,7157,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-12-28,2023,12,2023-12,Thursday,Minas Gerais,Marketplace,PIX,Concluido,6344.9,0.0,6344.9,3580.0,2764.9
9857,7158,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-12-28,2023,12,2023-12,Thursday,Bahia,E-commerce Proprio,Cartao de Credito,Concluido,429.0,38.42,390.58,230.0,160.58
9858,7159,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2023-12-28,2023,12,2023-12,Thursday,Rio Grande do Sul,E-commerce Proprio,Faturamento B2B,Concluido,2199.0,0.0,2199.0,1350.0,849.0
9859,7160,10,Licenca Software Cloud BI (Anual),Software & Servicos,2,1490.0,350.0,2980.0,2280.0,2023-12-28,2023,12,2023-12,Thursday,Minas Gerais,E-commerce Proprio,PIX,Concluido,2980.0,0.0,2980.0,700.0,2280.0
9860,7161,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2023-12-28,2023,12,2023-12,Thursday,Bahia,Marketplace,Cartao de Credito,Concluido,1967.9,0.0,1967.9,1130.0,837.9
9861,7161,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-12-28,2023,12,2023-12,Thursday,Bahia,Marketplace,Cartao de Credito,Concluido,1967.9,0.0,1967.9,1130.0,837.9
9862,7161,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-12-28,2023,12,2023-12,Thursday,Bahia,Marketplace,Cartao de Credito,Concluido,1967.9,0.0,1967.9,1130.0,837.9
9863,7162,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2023-12-28,2023,12,2023-12,Thursday,Bahia,E-commerce Proprio,Cartao de Credito,Concluido,489.0,47.63,441.37,310.0,131.37
9864,7163,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-12-28,2023,12,2023-12,Thursday,Sao Paulo,E-commerce Proprio,PIX,Concluido,349.9,18.98,330.92,180.0,150.92
9865,7164,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2023-12-28,2023,12,2023-12,Thursday,Sao Paulo,Vendas B2B Corporativo,Cartao de Credito,Concluido,489.0,51.76,437.24,310.0,127.24
9866,7165,7,Mesa Regulavel Eletrica,Moveis & Escritorio,3,2199.0,1350.0,6597.0,2547.0,2023-12-28,2023,12,2023-12,Thursday,Sao Paulo,Vendas B2B Corporativo,Cartao de Credito,Concluido,6597.0,472.29,6124.71,4050.0,2074.71
9867,7166,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-12-28,2023,12,2023-12,Thursday,Bahia,Vendas B2B Corporativo,Cartao de Credito,Concluido,3409.0,0.0,3409.0,930.0,2479.0
9868,7166,10,Licenca Software Cloud BI (Anual),Software & Servicos,2,1490.0,350.0,2980.0,2280.0,2023-12-28,2023,12,2023-12,Thursday,Bahia,Vendas B2B Corporativo,Cartao de Credito,Concluido,3409.0,0.0,3409.0,930.0,2479.0
9869,7167,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-12-28,2023,12,2023-12,Thursday,Minas Gerais,Marketplace,PIX,Concluido,349.9,0.0,349.9,180.0,169.9
9870,7168,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2023-12-28,2023,12,2023-12,Thursday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,189.9,0.0,189.9,95.0,94.9
9871,7169,8,Webcam Full HD 1080p,Audio & Video,3,279.9,140.0,839.6999999999999,419.69999999999993,2023-12-28,2023,12,2023-12,Thursday,Rio de Janeiro,Marketplace,Boleto Bancario,Concluido,839.6999999999999,49.34,790.36,420.0,370.36
9872,7170,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-12-28,2023,12,2023-12,Thursday,Parana,Vendas B2B Corporativo,Cartao de Credito,Concluido,279.9,32.99,246.91,140.0,106.91
9873,7171,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-12-28,2023,12,2023-12,Thursday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,3899.0,0.0,3899.0,2600.0,1299.0
9874,7172,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-12-28,2023,12,2023-12,Thursday,Sao Paulo,App Mobile,Faturamento B2B,Concluido,1769.9,194.54,1575.36,490.0,1085.36
9875,7172,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-12-28,2023,12,2023-12,Thursday,Sao Paulo,App Mobile,Faturamento B2B,Concluido,1769.9,194.54,1575.36,490.0,1085.36
9876,7173,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-12-28,2023,12,2023-12,Thursday,Sao Paulo,Vendas B2B Corporativo,Cartao de Credito,Concluido,1199.0,133.03,1065.97,680.0,385.97
9877,7174,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-12-28,2023,12,2023-12,Thursday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,1250.0,119.04,1130.96,820.0,310.96
9878,7175,2,Monitor UltraWide 29 LG,Eletronicos & TI,2,1250.0,820.0,2500.0,860.0,2023-12-28,2023,12,2023-12,Thursday,Rio de Janeiro,E-commerce Proprio,PIX,Concluido,2500.0,210.26,2289.74,1640.0,649.74
9879,7176,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-12-28,2023,12,2023-12,Thursday,Sao Paulo,E-commerce Proprio,PIX,Concluido,279.9,0.0,279.9,140.0,139.9
9880,7177,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-12-28,2023,12,2023-12,Thursday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,1199.0,0.0,1199.0,680.0,519.0
9881,7178,3,Teclado Mecanico RGB,Perifericos & Acessorios,2,349.9,180.0,699.8,339.79999999999995,2023-12-28,2023,12,2023-12,Thursday,Rio Grande do Sul,Marketplace,Boleto Bancario,Concluido,699.8,64.63,635.17,360.0,275.17
9882,7179,6,Cadeira Ergonomica Pro,Moveis & Escritorio,3,1199.0,680.0,3597.0,1557.0,2023-12-28,2023,12,2023-12,Thursday,Sao Paulo,Marketplace,Faturamento B2B,Concluido,3597.0,0.0,3597.0,2040.0,1557.0
9883,7180,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-12-28,2023,12,2023-12,Thursday,Parana,E-commerce Proprio,Cartao de Credito,Concluido,1250.0,87.53,1162.47,820.0,342.47
9884,7181,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-12-28,2023,12,2023-12,Thursday,Distrito Federal,Marketplace,PIX,Concluido,1439.9,0.0,1439.9,915.0,524.9
9885,7181,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2023-12-28,2023,12,2023-12,Thursday,Distrito Federal,Marketplace,PIX,Concluido,1439.9,0.0,1439.9,915.0,524.9
9886,7182,7,Mesa Regulavel Eletrica,Moveis & Escritorio,3,2199.0,1350.0,6597.0,2547.0,2023-12-28,2023,12,2023-12,Thursday,Sao Paulo,E-commerce Proprio,PIX,Concluido,6597.0,0.0,6597.0,4050.0,2547.0
9887,7183,10,Licenca Software Cloud BI (Anual),Software & Servicos,2,1490.0,350.0,2980.0,2280.0,2023-12-29,2023,12,2023-12,Friday,Parana,E-commerce Proprio,PIX,Concluido,2980.0,0.0,2980.0,700.0,2280.0
9888,7184,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-12-29,2023,12,2023-12,Friday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,2689.0,0.0,2689.0,1030.0,1659.0
9889,7184,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-12-29,2023,12,2023-12,Friday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,2689.0,0.0,2689.0,1030.0,1659.0
9890,7185,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,3,489.0,310.0,1467.0,537.0,2023-12-29,2023,12,2023-12,Friday,Parana,Marketplace,Cartao de Credito,Concluido,1467.0,0.0,1467.0,930.0,537.0
9891,7186,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-12-29,2023,12,2023-12,Friday,Parana,Marketplace,Cartao de Credito,Concluido,4328.0,0.0,4328.0,2830.0,1498.0
9892,7186,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-12-29,2023,12,2023-12,Friday,Parana,Marketplace,Cartao de Credito,Concluido,4328.0,0.0,4328.0,2830.0,1498.0
9893,7187,7,Mesa Regulavel Eletrica,Moveis & Escritorio,2,2199.0,1350.0,4398.0,1698.0,2023-12-29,2023,12,2023-12,Friday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,6847.0,462.21,6384.79,4200.0,2184.79
9894,7187,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-12-29,2023,12,2023-12,Friday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,6847.0,462.21,6384.79,4200.0,2184.79
9895,7187,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-12-29,2023,12,2023-12,Friday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,6847.0,462.21,6384.79,4200.0,2184.79
9896,7188,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,1490.0,0.0,1490.0,350.0,1140.0
9897,7189,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,2449.0,202.74,2246.26,1500.0,746.26
9898,7189,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,2449.0,202.74,2246.26,1500.0,746.26
9899,7190,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-12-29,2023,12,2023-12,Friday,Minas Gerais,E-commerce Proprio,PIX,Concluido,429.0,32.08,396.92,230.0,166.92
9900,7191,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,1679.9,0.0,1679.9,445.0,1234.9
9901,7191,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,1679.9,0.0,1679.9,445.0,1234.9
9902,7192,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-12-29,2023,12,2023-12,Friday,Parana,Marketplace,PIX,Concluido,349.9,0.0,349.9,180.0,169.9
9903,7193,10,Licenca Software Cloud BI (Anual),Software & Servicos,2,1490.0,350.0,2980.0,2280.0,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,Marketplace,PIX,Concluido,2980.0,0.0,2980.0,700.0,2280.0
9904,7194,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2023-12-29,2023,12,2023-12,Friday,Distrito Federal,E-commerce Proprio,PIX,Concluido,489.0,29.62,459.38,310.0,149.38
9905,7195,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,E-commerce Proprio,PIX,Concluido,1250.0,0.0,1250.0,820.0,430.0
9906,7196,1,Notebook Dell Inspiron 15,Eletronicos & TI,2,3899.0,2600.0,7798.0,2598.0,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,7798.0,0.0,7798.0,5200.0,2598.0
9907,7197,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,4328.0,0.0,4328.0,2830.0,1498.0
9908,7197,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,4328.0,0.0,4328.0,2830.0,1498.0
9909,7198,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2023-12-29,2023,12,2023-12,Friday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,189.9,0.0,189.9,95.0,94.9
9910,7199,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,App Mobile,PIX,Concluido,489.0,0.0,489.0,310.0,179.0
9911,7200,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,Marketplace,Faturamento B2B,Concluido,1919.0,102.15,1816.85,580.0,1236.85
9912,7200,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,Marketplace,Faturamento B2B,Concluido,1919.0,102.15,1816.85,580.0,1236.85
9913,7201,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,1490.0,0.0,1490.0,350.0,1140.0
9914,7202,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-12-29,2023,12,2023-12,Friday,Distrito Federal,Marketplace,Cartao de Credito,Concluido,4388.0,410.33,3977.67,2910.0,1067.67
9915,7202,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2023-12-29,2023,12,2023-12,Friday,Distrito Federal,Marketplace,Cartao de Credito,Concluido,4388.0,410.33,3977.67,2910.0,1067.67
9916,7203,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,1490.0,83.89,1406.11,350.0,1056.11
9917,7204,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,E-commerce Proprio,PIX,Concluido,909.6999999999999,0.0,909.7,460.0,449.7
9918,7204,8,Webcam Full HD 1080p,Audio & Video,2,279.9,140.0,559.8,279.79999999999995,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,E-commerce Proprio,PIX,Concluido,909.6999999999999,0.0,909.7,460.0,449.7
9919,7205,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-12-29,2023,12,2023-12,Friday,Bahia,Marketplace,PIX,Concluido,1199.0,0.0,1199.0,680.0,519.0
9920,7206,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-12-29,2023,12,2023-12,Friday,Rio Grande do Sul,Marketplace,Cartao de Credito,Concluido,1490.0,0.0,1490.0,350.0,1140.0
9921,7207,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,App Mobile,Cartao de Credito,Concluido,189.9,15.06,174.84,95.0,79.84
9922,7208,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-12-29,2023,12,2023-12,Friday,Sao Paulo,Vendas B2B Corporativo,Cartao de Credito,Concluido,429.0,45.36,383.64,230.0,153.64
9923,7209,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2023-12-29,2023,12,2023-12,Friday,Distrito Federal,Marketplace,Faturamento B2B,Concluido,2199.0,0.0,2199.0,1350.0,849.0
9924,7210,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-12-29,2023,12,2023-12,Friday,Minas Gerais,Vendas B2B Corporativo,PIX,Concluido,3899.0,0.0,3899.0,2600.0,1299.0
9925,7211,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-12-30,2023,12,2023-12,Saturday,Minas Gerais,E-commerce Proprio,PIX,Concluido,429.0,38.16,390.84,230.0,160.84
9926,7212,5,Headset Gamer 7.1,Audio & Video,2,429.0,230.0,858.0,398.0,2023-12-30,2023,12,2023-12,Saturday,Sao Paulo,E-commerce Proprio,PIX,Concluido,858.0,0.0,858.0,460.0,398.0
9927,7213,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2023-12-30,2023,12,2023-12,Saturday,Sao Paulo,E-commerce Proprio,PIX,Concluido,2199.0,262.84,1936.16,1350.0,586.16
9928,7214,6,Cadeira Ergonomica Pro,Moveis & Escritorio,2,1199.0,680.0,2398.0,1038.0,2023-12-30,2023,12,2023-12,Saturday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,2398.0,0.0,2398.0,1360.0,1038.0
9929,7215,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-12-30,2023,12,2023-12,Saturday,Minas Gerais,Vendas B2B Corporativo,PIX,Concluido,1388.9,0.0,1388.9,775.0,613.9
9930,7215,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2023-12-30,2023,12,2023-12,Saturday,Minas Gerais,Vendas B2B Corporativo,PIX,Concluido,1388.9,0.0,1388.9,775.0,613.9
9931,7216,5,Headset Gamer 7.1,Audio & Video,5,429.0,230.0,2145.0,995.0,2023-12-30,2023,12,2023-12,Saturday,Sao Paulo,Marketplace,Boleto Bancario,Concluido,6044.0,0.0,6044.0,3750.0,2294.0
9932,7216,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-12-30,2023,12,2023-12,Saturday,Sao Paulo,Marketplace,Boleto Bancario,Concluido,6044.0,0.0,6044.0,3750.0,2294.0
9933,7217,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,3,189.9,95.0,569.7,284.70000000000005,2023-12-30,2023,12,2023-12,Saturday,Rio de Janeiro,App Mobile,Boleto Bancario,Concluido,849.6,69.19,780.41,425.0,355.41
9934,7217,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-12-30,2023,12,2023-12,Saturday,Rio de Janeiro,App Mobile,Boleto Bancario,Concluido,849.6,69.19,780.41,425.0,355.41
9935,7218,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-12-30,2023,12,2023-12,Saturday,Sao Paulo,E-commerce Proprio,PIX,Concluido,429.0,42.31,386.69,230.0,156.69
9936,7219,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-12-30,2023,12,2023-12,Saturday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,1199.0,97.23,1101.77,680.0,421.77
9937,7220,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-12-30,2023,12,2023-12,Saturday,Rio Grande do Sul,E-commerce Proprio,PIX,Concluido,3899.0,0.0,3899.0,2600.0,1299.0
9938,7221,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2023-12-30,2023,12,2023-12,Saturday,Sao Paulo,Marketplace,PIX,Concluido,2688.0,0.0,2688.0,1660.0,1028.0
9939,7221,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2023-12-30,2023,12,2023-12,Saturday,Sao Paulo,Marketplace,PIX,Concluido,2688.0,0.0,2688.0,1660.0,1028.0
9940,7222,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-12-30,2023,12,2023-12,Saturday,Minas Gerais,Marketplace,Cartao de Credito,Concluido,1599.9,0.0,1599.9,1000.0,599.9
9941,7222,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-12-30,2023,12,2023-12,Saturday,Minas Gerais,Marketplace,Cartao de Credito,Concluido,1599.9,0.0,1599.9,1000.0,599.9
9942,7223,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2023-12-30,2023,12,2023-12,Saturday,Rio Grande do Sul,App Mobile,Cartao de Credito,Concluido,189.9,0.0,189.9,95.0,94.9
9943,7224,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-12-30,2023,12,2023-12,Saturday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,429.0,0.0,429.0,230.0,199.0
9944,7225,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2023-12-30,2023,12,2023-12,Saturday,Rio de Janeiro,Vendas B2B Corporativo,PIX,Concluido,3878.9,0.0,3878.9,1795.0,2083.9
9945,7225,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-12-30,2023,12,2023-12,Saturday,Rio de Janeiro,Vendas B2B Corporativo,PIX,Concluido,3878.9,0.0,3878.9,1795.0,2083.9
9946,7225,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2023-12-30,2023,12,2023-12,Saturday,Rio de Janeiro,Vendas B2B Corporativo,PIX,Concluido,3878.9,0.0,3878.9,1795.0,2083.9
9947,7226,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-12-30,2023,12,2023-12,Saturday,Rio de Janeiro,Vendas B2B Corporativo,PIX,Concluido,1199.0,0.0,1199.0,680.0,519.0
9948,7227,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2023-12-30,2023,12,2023-12,Saturday,Sao Paulo,Vendas B2B Corporativo,Cartao de Credito,Concluido,189.9,12.7,177.2,95.0,82.2
9949,7228,2,Monitor UltraWide 29 LG,Eletronicos & TI,2,1250.0,820.0,2500.0,860.0,2023-12-30,2023,12,2023-12,Saturday,Sao Paulo,App Mobile,PIX,Concluido,2500.0,0.0,2500.0,1640.0,860.0
9950,7229,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-12-30,2023,12,2023-12,Saturday,Sao Paulo,E-commerce Proprio,Faturamento B2B,Concluido,349.9,0.0,349.9,180.0,169.9
9951,7230,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-12-30,2023,12,2023-12,Saturday,Bahia,E-commerce Proprio,Cartao de Credito,Concluido,349.9,0.0,349.9,180.0,169.9
9952,7231,3,Teclado Mecanico RGB,Perifericos & Acessorios,2,349.9,180.0,699.8,339.79999999999995,2023-12-30,2023,12,2023-12,Saturday,Minas Gerais,Marketplace,Cartao de Credito,Concluido,1898.8,193.31,1705.49,1040.0,665.49
9953,7231,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-12-30,2023,12,2023-12,Saturday,Minas Gerais,Marketplace,Cartao de Credito,Concluido,1898.8,193.31,1705.49,1040.0,665.49
9954,7232,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-12-30,2023,12,2023-12,Saturday,Distrito Federal,Vendas B2B Corporativo,Cartao de Credito,Concluido,7138.0,0.0,7138.0,3870.0,3268.0
9955,7232,7,Mesa Regulavel Eletrica,Moveis & Escritorio,2,2199.0,1350.0,4398.0,1698.0,2023-12-30,2023,12,2023-12,Saturday,Distrito Federal,Vendas B2B Corporativo,Cartao de Credito,Concluido,7138.0,0.0,7138.0,3870.0,3268.0
9956,7232,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-12-30,2023,12,2023-12,Saturday,Distrito Federal,Vendas B2B Corporativo,Cartao de Credito,Concluido,7138.0,0.0,7138.0,3870.0,3268.0
9957,7233,1,Notebook Dell Inspiron 15,Eletronicos & TI,2,3899.0,2600.0,7798.0,2598.0,2023-12-30,2023,12,2023-12,Saturday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,7798.0,0.0,7798.0,5200.0,2598.0
9958,7234,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-12-30,2023,12,2023-12,Saturday,Sao Paulo,E-commerce Proprio,PIX,Concluido,279.9,28.9,251.0,140.0,111.0
9959,7235,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-12-30,2023,12,2023-12,Saturday,Bahia,E-commerce Proprio,Boleto Bancario,Concluido,1490.0,0.0,1490.0,350.0,1140.0
9960,7236,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-12-30,2023,12,2023-12,Saturday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,1769.9,0.0,1769.9,490.0,1279.9
9961,7236,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-12-30,2023,12,2023-12,Saturday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,1769.9,0.0,1769.9,490.0,1279.9
